stage,name,model,features,n_added_features,fold_seed,oof_auc,control_auc,delta_vs_control,log_loss,mean_fold_auc,std_fold_auc,positive_fold_deltas,fit_seconds,predict_seconds,fold_1_auc,fold_2_auc,fold_3_auc,fold_4_auc,fold_5_auc
package,best_individual,LightGBM,unallocated_screen_contrast,1,42,0.9612592415409803,0.9607973491608737,0.00046189238010663214,0.2322943607529493,0.9612603082647659,0.0006254871390286559,5,0.0,0.0,0.9605291775495087,0.9613188674752553,0.9614486215776733,0.962163588038842,0.9608412866825506
package,best_individual,XGBoost,unallocated_screen_contrast,1,42,0.9614857101165971,0.9609049414923645,0.0005807686242326193,0.22839504719750725,0.9614871634051063,0.0007053369710165004,5,0.0,0.0,0.9605815247220799,0.9613643963143621,0.9617209882914485,0.9625107103127238,0.9612581973849177
package,best_individual,Blend50_50,unallocated_screen_contrast,1,42,0.9618699311493937,0.9613259226414593,0.000544008507934346,0.22729910144856855,0.9618714448936121,0.0006775457759592565,5,0.0,0.0,0.9610013537703602,0.9618581350216281,0.9620651377328668,0.9628502042533423,0.9615823936898629
